date,weight_SPY,weight_TLT,weight_GLD,weight_USO,weight_UUP,gross_return,net_return,turnover,regime,hmm_order
2024-10-22,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.004875770801061454,0.004875770801061454,0.0,2,4
2024-10-23,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,-0.00840253581790339,-0.008702179968130943,0.5992883004551044,3,4
2024-10-24,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,0.005121556876017954,0.005121556876017954,0.0,3,4
2024-10-25,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,-0.0008935138336286469,-0.0008935138336286469,0.0,3,4
2024-10-28,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,0.0005336687326426388,0.0005336687326426388,0.0,3,4
2024-10-29,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,0.004728281201691311,0.004728281201691311,0.0,3,4
2024-10-30,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,0.0014186330548924238,0.0014186330548924238,0.0,3,4
2024-10-31,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,-0.012609528765424446,-0.012609528765424446,0.0,3,4
2024-11-01,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,-0.003375522046003102,-0.003375522046003102,0.0,3,4
2024-11-04,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,0.0036634549869963735,0.0036634549869963735,0.0,3,4
2024-11-05,0.39726010432829784,0.2608907032851856,0.3383975971699189,2.9832003690040925e-17,0.0034515952165977593,0.006938121539866891,0.006938121539866891,0.0,3,4
2024-11-06,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,0.015251512818494507,0.014951868668266954,0.5992883004551045,2,4
2024-11-07,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,0.0004489116321384069,0.0004489116321384069,0.0,2,4
2024-11-08,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,-0.0005434330806405919,-0.0005434330806405919,0.0,2,4
2024-11-11,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,-0.004484960054959276,-0.004484960054959276,0.0,2,4
2024-11-12,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,-0.00043961599624475387,-0.00043961599624475387,0.0,2,4
2024-11-13,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,0.0024305058769350752,0.0024305058769350752,0.0,2,4
2024-11-14,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,0.0007714442024793857,0.0007714442024793857,0.0,2,4
2024-11-15,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,-0.010498681924248018,-0.010498681924248018,0.0,2,4
2024-11-18,0.39726010432829784,0.0,2.402724431935074e-17,0.23342434442101126,0.369315551250691,0.0075501333975929305,0.0075501333975929305,0.0,2,4
