date,spy_target,tlt_target,spy_change,tlt_change,turnover
2024-03-13,0.95,0.050000000000000044,0.0,0.0,0.0017986202762213035
2024-03-14,0.95,0.050000000000000044,0.0,0.0,0.0003122010031262265
2024-03-15,0.95,0.050000000000000044,0.0,0.0,0.0012745197599634342
2024-03-18,0.95,0.050000000000000044,0.0,0.0,0.0006257715853558513
2024-03-19,0.95,0.050000000000000044,0.0,0.0,0.0008461406134764524
2024-03-20,0.95,0.050000000000000044,0.0,0.0,0.0002599590788599296
2024-03-21,0.95,0.050000000000000044,0.0,0.0,0.0009014529724245129
2024-03-22,0.95,0.050000000000000044,0.0,0.0,0.00010906782403465737
2024-03-25,0.95,0.050000000000000044,0.0,0.0,0.00108982967979495
2024-03-26,0.95,0.050000000000000044,0.0,0.0,0.0002132515498486781
2024-03-27,0.95,0.050000000000000044,0.0,0.0,0.00044033293779424665
2024-03-28,0.95,0.050000000000000044,0.0,0.0,0.00014262321750481421
2024-04-01,0.95,0.050000000000000044,0.0,0.0,6.211364228673327e-05
2024-04-02,0.934994903532312,0.06500509646768804,-0.015005096467687995,0.015005096467687995,0.03161998288813609
2024-04-03,0.9230484157469269,0.07695158425307314,-0.011946487785385096,0.011946487785385096,0.02378926980094004
2024-04-04,0.904595436940146,0.09540456305985401,-0.018452978806780873,0.018452978806780873,0.037092735705785
2024-04-05,0.9089015867321814,0.09109841326781865,0.004306149792035363,-0.004306149792035363,0.011992173958266739
2024-04-08,0.9272036715573866,0.07279632844261341,0.018302084825205234,-0.018302084825205234,0.03260210360149504
2024-04-09,0.9461367591729425,0.05386324082705751,0.0189330876155559,-0.0189330876155559,0.03777593944036771
2024-04-10,0.95,0.050000000000000044,0.003863240827057468,-0.003863240827057468,0.008555309977660054
2024-04-11,0.95,0.050000000000000044,0.0,0.0,0.0011310802890427893
2024-04-12,0.9111300061457259,0.08886999385427408,-0.03886999385427403,0.03886999385427403,0.07888074017590965
2024-04-15,0.9017627157121305,0.09823728428786949,-0.00936729043359541,0.00936729043359541,0.015595746658295245
2024-04-16,0.9049045120226308,0.09509548797736922,0.0031417963105002666,-0.0031417963105002666,0.0057492460074966
2024-04-17,0.9109849877914563,0.08901501220854369,0.006080475768825533,-0.006080475768825533,0.011330604479990805
2024-04-18,0.9244306959228896,0.07556930407711038,0.01344570813143331,-0.01344570813143331,0.02966341456432886
2024-04-19,0.947001546684373,0.052998453315627025,0.022570850761483352,-0.022570850761483352,0.04472404379072392
2024-04-22,0.95,0.050000000000000044,0.002998453315626981,-0.002998453315626981,0.007244736289546201
2024-04-23,0.95,0.050000000000000044,0.0,0.0,0.0010258085053856392
2024-04-24,0.95,0.050000000000000044,0.0,0.0,0.001083098675555727
2024-04-25,0.95,0.050000000000000044,0.0,0.0,0.0006276471447496795
2024-04-26,0.95,0.050000000000000044,0.0,0.0,0.00030660188837034613
2024-04-29,0.95,0.050000000000000044,0.0,0.0,0.00039850793720437594
2024-04-30,0.95,0.050000000000000044,0.0,0.0,0.00045850391372691257
2024-05-01,0.95,0.050000000000000044,0.0,0.0,0.0007044113174626276
2024-05-02,0.9382307659752942,0.0617692340247058,-0.011769234024705755,0.011769234024705755,0.022526972955523868
2024-05-03,0.9271575670269179,0.07284243297308213,-0.011073198948376328,0.011073198948376328,0.022727944939020264
2024-05-06,0.9164449951320597,0.08355500486794032,-0.010712571894858192,0.010712571894858192,0.021728910789907144
